"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","Bakeman's chips","Bakeman's chips","Chips, Dips & Snacks","Canister & Puffs","Bakeman's cheese balls 80 g","No","NA","1 pieces/kg","5.85","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/bakeman-s-cheese-balls-80g/p/224891",5.85
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha corn finger hot 20gx20","No","NA","1 pieces/kg","14.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/farfasha-corn-finger-hot-20gx20/p/670019",14.75
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","Kitco Stix All Natural Potato Sticks Grilled Chicken 45 g","No","NA","1 pieces/kg","4.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/kitco-stix-grilled-chicken-45-g/p/588131",4
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles hot & spicy chips 200 g","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-hot-spicy-ptato-chips-200g/p/610645",12.75
"Carrefour","Lays","Lays","Chips, Dips & Snacks","Canister & Puffs","Lays stax original potato crisps 170g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/lays-stax-original-170g/p/643289",12.5
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha corn finger hot 75 g","No","NA","1 pieces/kg","3.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/farfasha-corn-finger-hot-75g/p/621093",3.5
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles sizzln chili chips160g","No","NA","1 pieces/kg","10.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-sizzln-chz-chili-chips160g/p/661583",10.75
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles salt & vinegar chips 200 g","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-salt-vinegar-chips-200g/p/610647",12.75
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles sour crem & onion chips 200 g","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringle-sour-crem-onion-chips-200g/p/610643",12.75
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles sour cream & onion chips 70 g","No","NA","1 pieces/kg","3.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-sor-crm-onin-pto-chips-70g/p/594002",3.75
"Carrefour","Saudia","Saudia","Chips, Dips & Snacks","Canister & Puffs","Crispy letter ketchup chips 80 g","No","NA","1 pieces/kg","3.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/saudia-crispy-letr-ketchp-chips-80g/p/541140",3.4
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha french cheese natural potato chips 75 g","No","NA","1 pieces/kg","3.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/far-cheese-potato-chips-75g/p/477275",3.5
"Carrefour","Mr krisps","Mr krisps","Chips, Dips & Snacks","Canister & Puffs","Mr. Krisps rings jalapeno flavor potato crunches 65 g","No","NA","1 pieces/kg","9.30","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/mr-krisps-rings-jalapino-65g/p/412569",9.3
"Carrefour","Mr krisps","Mr krisps","Chips, Dips & Snacks","Canister & Puffs","Mr. Krisps Spicy Cheese Coated Corn Balls 80 g","No","NA","1 pieces/kg","9.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/mr-krisp-chse-ball-hot-80g/p/350739",9.25
"Carrefour","Lays","Lays","Chips, Dips & Snacks","Canister & Puffs","Lays stax chili potato crisps 170g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/lays-stax-chilli-170g/p/643291",12.5
